date,time,code,open,high,low,close,volume,amount,adjustflag
2013-06-26,20130626103000000,sh.600000,3.8722245000,3.8967322500,3.7790950500,3.7888981500,56080300,438395680.0000,2
2013-06-26,20130626113000000,sh.600000,3.7839966000,3.8330121000,3.7839966000,3.8085043500,20022100,155720864.0000,2
2013-06-26,20130626140000000,sh.600000,3.8134059000,3.8330121000,3.7447842000,3.7545873000,31132700,240989056.0000,2
2013-06-26,20130626150000000,sh.600000,3.7594888500,3.8085043500,3.7496857500,3.8085043500,23553800,181751104.0000,2
2013-06-27,20130627103000000,sh.600000,3.8477167500,3.8820276000,3.8183074500,3.8379136500,36622700,287355904.0000,2
2013-06-27,20130627113000000,sh.600000,3.8330121000,3.8526183000,3.8036028000,3.8085043500,28127000,219913440.0000,2
2013-06-27,20130627140000000,sh.600000,3.8085043500,3.8183074500,3.7790950500,3.8085043500,25175600,195063648.0000,2
2013-06-27,20130627150000000,sh.600000,3.8085043500,3.8722245000,3.7888981500,3.8624214000,35898000,280264064.0000,2
2013-06-28,20130628103000000,sh.600000,3.8330121000,3.9653539500,3.8085043500,3.9359446500,45589100,363886592.0000,2
2013-06-28,20130628113000000,sh.600000,3.9359446500,3.9996648000,3.9310431000,3.9506493000,30845900,249472832.0000,2
2013-06-28,20130628140000000,sh.600000,3.9555508500,3.9849601500,3.9457477500,3.9506493000,23537300,190314880.0000,2
2013-06-28,20130628150000000,sh.600000,3.9506493000,4.0633849500,3.9408462000,4.0584834000,57781700,472361664.0000,2
2013-07-01,20130701103000000,sh.600000,4.0290741000,4.0535818500,3.9849601500,4.0192710000,32217300,263866864.0000,2
2013-07-01,20130701113000000,sh.600000,4.0192710000,4.0241725500,3.9555508500,3.9947632500,18287600,149100016.0000,2
2013-07-01,20130701140000000,sh.600000,3.9898617000,3.9996648000,3.9702555000,3.9898617000,12791200,104008768.0000,2
2013-07-01,20130701150000000,sh.600000,3.9898617000,4.0241725500,3.9849601500,4.0045663500,22731000,185521760.0000,2
2013-07-02,20130702103000000,sh.600000,4.0094679000,4.0290741000,3.9261415500,3.9359446500,27194000,219748768.0000,2
2013-07-02,20130702113000000,sh.600000,3.9310431000,3.9653539500,3.8967322500,3.9359446500,22868700,183497344.0000,2
2013-07-02,20130702140000000,sh.600000,3.9310431000,3.9800586000,3.9212400000,3.9506493000,11580900,93415104.0000,2
2013-07-02,20130702150000000,sh.600000,3.9506493000,3.9996648000,3.9359446500,3.9947632500,22376000,181211744.0000,2
2013-07-03,20130703103000000,sh.600000,3.9702555000,3.9702555000,3.9261415500,3.9261415500,21719100,174975648.0000,2
2013-07-03,20130703113000000,sh.600000,3.9261415500,3.9555508500,3.9065353500,3.9359446500,17740600,142057408.0000,2
2013-07-03,20130703140000000,sh.600000,3.9359446500,3.9506493000,3.9163384500,3.9359446500,12050800,96608736.0000,2
2013-07-03,20130703150000000,sh.600000,3.9408462000,3.9702555000,3.9310431000,3.9408462000,18179800,146613312.0000,2
2013-07-04,20130704103000000,sh.600000,3.9506493000,3.9800586000,3.9359446500,3.9457477500,21729700,175213024.0000,2
2013-07-04,20130704113000000,sh.600000,3.9457477500,4.0241725500,3.9408462000,4.0241725500,21145000,171554720.0000,2
2013-07-04,20130704140000000,sh.600000,4.0241725500,4.0535818500,3.9947632500,3.9947632500,23856700,195942848.0000,2
2013-07-04,20130704150000000,sh.600000,3.9947632500,3.9996648000,3.9653539500,3.9800586000,19063100,154745536.0000,2
2013-07-05,20130705103000000,sh.600000,3.9751570500,4.0241725500,3.9751570500,3.9947632500,17409100,141916479.0000,2
2013-07-05,20130705113000000,sh.600000,3.9898617000,3.9947632500,3.9604524000,3.9751570500,14835700,120235952.0000,2
2013-07-05,20130705140000000,sh.600000,3.9751570500,4.0045663500,3.9702555000,3.9800586000,12214300,99439312.0000,2
2013-07-05,20130705150000000,sh.600000,3.9800586000,3.9898617000,3.9653539500,3.9751570500,14305200,116136832.0000,2
2013-07-08,20130708103000000,sh.600000,3.9212400000,3.9212400000,3.8722245000,3.9114369000,21560200,171297664.0000,2
2013-07-08,20130708113000000,sh.600000,3.9065353500,3.9408462000,3.8918307000,3.9163384500,10737300,85706880.0000,2
2013-07-08,20130708140000000,sh.600000,3.9212400000,3.9261415500,3.8869291500,3.9016338000,10501100,83571776.0000,2
2013-07-08,20130708150000000,sh.600000,3.9065353500,3.9065353500,3.8771260500,3.8771260500,21179000,168112576.0000,2
2013-07-09,20130709103000000,sh.600000,3.8820276000,3.9016338000,3.8722245000,3.8771260500,12123800,96055344.0000,2
2013-07-09,20130709113000000,sh.600000,3.8722245000,3.8918307000,3.8624214000,3.8820276000,11231600,88788784.0000,2
2013-07-09,20130709140000000,sh.600000,3.8820276000,3.8918307000,3.8722245000,3.8918307000,8070800,63941696.0000,2
2013-07-09,20130709150000000,sh.600000,3.8918307000,3.8967322500,3.8771260500,3.8820276000,9538300,75632480.0000,2
2013-07-10,20130710103000000,sh.600000,3.8967322500,3.9359446500,3.8869291500,3.8967322500,11917800,94964600.0000,2
2013-07-10,20130710113000000,sh.600000,3.8967322500,3.9016338000,3.8869291500,3.8869291500,4348900,34524584.0000,2
2013-07-10,20130710140000000,sh.600000,3.8869291500,3.9604524000,3.8722245000,3.9506493000,19135300,152810144.0000,2
2013-07-10,20130710150000000,sh.600000,3.9506493000,3.9849601500,3.9359446500,3.9751570500,25427100,205742144.0000,2
2013-07-11,20130711103000000,sh.600000,4.0045663500,4.1908252500,4.0045663500,4.1369082000,82724100,693033920.0000,2
2013-07-11,20130711113000000,sh.600000,4.1369082000,4.2153330000,4.1271051000,4.2104314500,36198700,307753920.0000,2
2013-07-11,20130711140000000,sh.600000,4.2202345500,4.3721826000,4.2153330000,4.3721826000,100100300,879833984.0000,2
2013-07-11,20130711150000000,sh.600000,4.3672810500,4.3721826000,4.3084624500,4.3427733000,55129300,488405248.0000,2
2013-07-12,20130712103000000,sh.600000,4.2937578000,4.3378717500,4.2692500500,4.2888562500,52501100,460047520.0000,2
2013-07-12,20130712113000000,sh.600000,4.2839547000,4.2888562500,4.2349392000,4.2447423000,33829400,293728608.0000,2
2013-07-12,20130712140000000,sh.600000,4.2447423000,4.2545454000,4.1663175000,4.1761206000,34617000,297361216.0000,2
2013-07-12,20130712150000000,sh.600000,4.1761206000,4.1810221500,4.1369082000,4.1614159500,41263900,349828288.0000,2
2013-07-15,20130715103000000,sh.600000,4.1908252500,4.2447423000,4.1320066500,4.1761206000,33598900,287099680.0000,2
2013-07-15,20130715113000000,sh.600000,4.1712190500,4.2692500500,4.1614159500,4.2447423000,36320200,312663008.0000,2
2013-07-15,20130715140000000,sh.600000,4.2447423000,4.2692500500,4.1908252500,4.1957268000,19298300,166460544.0000,2
2013-07-15,20130715150000000,sh.600000,4.1957268000,4.1957268000,4.1712190500,4.1957268000,14633500,124992896.0000,2
2013-07-16,20130716103000000,sh.600000,4.1761206000,4.1761206000,4.1271051000,4.1320066500,22853700,193520848.0000,2
2013-07-16,20130716113000000,sh.600000,4.1369082000,4.1663175000,4.1222035500,4.1369082000,17383900,146773936.0000,2
2013-07-16,20130716140000000,sh.600000,4.1369082000,4.1761206000,4.1320066500,4.1761206000,16664500,141235392.0000,2
2013-07-16,20130716150000000,sh.600000,4.1761206000,4.1908252500,4.1369082000,4.1859237000,21528400,182786880.0000,2
2013-07-17,20130717103000000,sh.600000,4.1761206000,4.1859237000,4.1074989000,4.1614159500,23971700,202604000.0000,2
2013-07-17,20130717113000000,sh.600000,4.1614159500,4.1908252500,4.1418097500,4.1467113000,10996700,93434848.0000,2
2013-07-17,20130717140000000,sh.600000,4.1516128500,4.1859237000,4.1418097500,4.1467113000,18186200,154275456.0000,2
2013-07-17,20130717150000000,sh.600000,4.1516128500,4.1663175000,4.1369082000,4.1418097500,26335100,223022592.0000,2
2013-07-18,20130718103000000,sh.600000,4.1222035500,4.1418097500,4.0437787500,4.0584834000,28602300,237899360.0000,2
2013-07-18,20130718113000000,sh.600000,4.0633849500,4.0976958000,4.0535818500,4.0682865000,13561100,112657856.0000,2
2013-07-18,20130718140000000,sh.600000,4.0682865000,4.0780896000,4.0290741000,4.0339756500,20038200,165507072.0000,2
2013-07-18,20130718150000000,sh.600000,4.0339756500,4.0437787500,3.9996648000,4.0192710000,36842800,302128032.0000,2
2013-07-19,20130719103000000,sh.600000,4.0290741000,4.0388772000,3.9849601500,4.0241725500,18811800,153958128.0000,2
2013-07-19,20130719113000000,sh.600000,4.0241725500,4.0339756500,4.0094679000,4.0143694500,10337100,84808752.0000,2
2013-07-19,20130719140000000,sh.600000,4.0143694500,4.0143694500,3.9653539500,3.9751570500,17070200,138846592.0000,2
2013-07-19,20130719150000000,sh.600000,3.9751570500,3.9751570500,3.9310431000,3.9359446500,30023200,241813216.0000,2
2013-07-22,20130722103000000,sh.600000,3.8722245000,3.9163384500,3.8330121000,3.8967322500,34813800,274866144.0000,2
2013-07-22,20130722113000000,sh.600000,3.8967322500,3.8967322500,3.8526183000,3.8575198500,17875900,141059456.0000,2
2013-07-22,20130722140000000,sh.600000,3.8624214000,3.8722245000,3.8526183000,3.8673229500,15323600,120751168.0000,2
2013-07-22,20130722150000000,sh.600000,3.8624214000,3.9016338000,3.8477167500,3.8967322500,27538800,217476384.0000,2
2013-07-23,20130723103000000,sh.600000,3.9163384500,4.0241725500,3.8918307000,3.9751570500,36079400,292039232.0000,2
2013-07-23,20130723113000000,sh.600000,3.9800586000,4.0192710000,3.9702555000,4.0143694500,30116900,245578880.0000,2
2013-07-23,20130723140000000,sh.600000,4.0143694500,4.0290741000,3.9702555000,3.9751570500,31065800,253788608.0000,2
2013-07-23,20130723150000000,sh.600000,3.9800586000,3.9947632500,3.9555508500,3.9898617000,18644400,151236288.0000,2
2013-07-24,20130724103000000,sh.600000,3.9408462000,3.9653539500,3.8918307000,3.8967322500,32272400,258800000.0000,2
2013-07-24,20130724113000000,sh.600000,3.9065353500,3.9212400000,3.8722245000,3.8918307000,27977400,222025856.0000,2
2013-07-24,20130724140000000,sh.600000,3.8967322500,3.9163384500,3.8820276000,3.9114369000,10068000,80010688.0000,2
2013-07-24,20130724150000000,sh.600000,3.9114369000,3.9359446500,3.9016338000,3.9212400000,17092800,136699904.0000,2
2013-07-25,20130725103000000,sh.600000,3.9310431000,3.9751570500,3.9114369000,3.9506493000,26202500,210532864.0000,2
2013-07-25,20130725113000000,sh.600000,3.9555508500,3.9555508500,3.9016338000,3.9506493000,15505700,124262240.0000,2
2013-07-25,20130725140000000,sh.600000,3.9506493000,3.9604524000,3.9261415500,3.9359446500,7798500,62795136.0000,2
2013-07-25,20130725150000000,sh.600000,3.9359446500,3.9457477500,3.9261415500,3.9310431000,12504100,100378176.0000,2
2013-07-26,20130726103000000,sh.600000,3.9114369000,3.9261415500,3.8918307000,3.9016338000,11983100,95519536.0000,2
2013-07-26,20130726113000000,sh.600000,3.9016338000,3.9163384500,3.8918307000,3.9065353500,9608800,76471184.0000,2
2013-07-26,20130726140000000,sh.600000,3.9065353500,3.9163384500,3.9016338000,3.9163384500,9059600,72227664.0000,2
2013-07-26,20130726150000000,sh.600000,3.9114369000,3.9212400000,3.9016338000,3.9065353500,12149000,96891920.0000,2
2013-07-29,20130729103000000,sh.600000,3.8722245000,3.8722245000,3.7888981500,3.8036028000,24064700,187251552.0000,2
2013-07-29,20130729113000000,sh.600000,3.8085043500,3.8183074500,3.7987012500,3.8085043500,11022900,85600192.0000,2
2013-07-29,20130729140000000,sh.600000,3.8085043500,3.8134059000,3.7790950500,3.7839966000,24969800,193409056.0000,2
2013-07-29,20130729150000000,sh.600000,3.7888981500,3.7937997000,3.7790950500,3.7937997000,24461100,189032384.0000,2
2013-07-30,20130730103000000,sh.600000,3.8134059000,3.8330121000,3.7937997000,3.8134059000,15699000,122096848.0000,2
2013-07-30,20130730113000000,sh.600000,3.8085043500,3.9016338000,3.8085043500,3.8820276000,34680300,273220496.0000,2
2013-07-30,20130730140000000,sh.600000,3.8820276000,3.8869291500,3.8477167500,3.8673229500,8914900,70309952.0000,2
2013-07-30,20130730150000000,sh.600000,3.8673229500,3.8673229500,3.8281105500,3.8428152000,9613400,75343456.0000,2
2013-07-31,20130731103000000,sh.600000,3.8771260500,3.9261415500,3.8722245000,3.8771260500,21028000,167111776.0000,2
2013-07-31,20130731113000000,sh.600000,3.8771260500,3.8869291500,3.8477167500,3.8673229500,6686000,52725552.0000,2
2013-07-31,20130731140000000,sh.600000,3.8722245000,3.8918307000,3.8379136500,3.8526183000,10079800,79339600.0000,2
2013-07-31,20130731150000000,sh.600000,3.8526183000,3.8722245000,3.8477167500,3.8526183000,12541600,98697920.0000,2
2013-08-01,20130801103000000,sh.600000,3.8820276000,3.9310431000,3.8624214000,3.9114369000,27435100,218648047.0000,2
2013-08-01,20130801113000000,sh.600000,3.9163384500,3.9163384500,3.8820276000,3.8967322500,8256900,65702960.0000,2
2013-08-01,20130801140000000,sh.600000,3.8967322500,3.9016338000,3.8869291500,3.8967322500,5489200,43634080.0000,2
2013-08-01,20130801150000000,sh.600000,3.8869291500,3.9163384500,3.8771260500,3.9163384500,17778200,141448096.0000,2
2013-08-02,20130802103000000,sh.600000,3.9506493000,3.9800586000,3.9310431000,3.9408462000,21173800,170683344.0000,2
2013-08-02,20130802113000000,sh.600000,3.9408462000,3.9653539500,3.9212400000,3.9408462000,13266500,106659888.0000,2
2013-08-02,20130802140000000,sh.600000,3.9408462000,3.9457477500,3.9212400000,3.9212400000,7282900,58386752.0000,2
2013-08-02,20130802150000000,sh.600000,3.9212400000,3.9310431000,3.9065353500,3.9114369000,16044000,128161792.0000,2
2013-08-05,20130805103000000,sh.600000,3.9114369000,3.9310431000,3.9065353500,3.9310431000,9859100,78840448.0000,2
2013-08-05,20130805113000000,sh.600000,3.9261415500,3.9310431000,3.8967322500,3.9065353500,7606000,60789888.0000,2
2013-08-05,20130805140000000,sh.600000,3.9065353500,3.9408462000,3.9016338000,3.9408462000,14294200,114389664.0000,2
2013-08-05,20130805150000000,sh.600000,3.9359446500,3.9555508500,3.9310431000,3.9506493000,21296800,171439712.0000,2
2013-08-06,20130806103000000,sh.600000,3.9359446500,3.9359446500,3.9114369000,3.9114369000,16769100,134177600.0000,2
2013-08-06,20130806113000000,sh.600000,3.9163384500,3.9261415500,3.9114369000,3.9212400000,10409400,83260848.0000,2
2013-08-06,20130806140000000,sh.600000,3.9212400000,3.9310431000,3.9114369000,3.9261415500,19772200,158131408.0000,2
2013-08-06,20130806150000000,sh.600000,3.9212400000,3.9604524000,3.9212400000,3.9359446500,35847800,288690432.0000,2
2013-08-07,20130807103000000,sh.600000,3.9359446500,3.9849601500,3.9261415500,3.9555508500,26359900,213056704.0000,2
2013-08-07,20130807113000000,sh.600000,3.9506493000,3.9751570500,3.9359446500,3.9653539500,11651400,94052736.0000,2
2013-08-07,20130807140000000,sh.600000,3.9702555000,3.9751570500,3.9310431000,3.9408462000,13999500,112864192.0000,2
2013-08-07,20130807150000000,sh.600000,3.9359446500,3.9457477500,3.9212400000,3.9261415500,16669100,133811648.0000,2
2013-08-08,20130808103000000,sh.600000,3.9261415500,3.9359446500,3.8967322500,3.9065353500,16123800,128844639.0000,2
2013-08-08,20130808113000000,sh.600000,3.9065353500,3.9555508500,3.9016338000,3.9506493000,14165000,113329696.0000,2
2013-08-08,20130808140000000,sh.600000,3.9506493000,3.9555508500,3.9261415500,3.9310431000,9052400,72731008.0000,2
2013-08-08,20130808150000000,sh.600000,3.9310431000,3.9310431000,3.9016338000,3.9163384500,15270200,121928384.0000,2
2013-08-09,20130809103000000,sh.600000,3.9457477500,3.9604524000,3.9310431000,3.9457477500,15155000,122055904.0000,2
2013-08-09,20130809113000000,sh.600000,3.9457477500,3.9506493000,3.9016338000,3.9065353500,13291800,106373136.0000,2
2013-08-09,20130809140000000,sh.600000,3.9065353500,3.9310431000,3.9065353500,3.9163384500,10682900,85387248.0000,2
2013-08-09,20130809150000000,sh.600000,3.9163384500,3.9359446500,3.9114369000,3.9261415500,16353900,130828960.0000,2
2013-08-12,20130812103000000,sh.600000,3.9408462000,3.9849601500,3.9261415500,3.9702555000,34523800,279209216.0000,2
2013-08-12,20130812113000000,sh.600000,3.9702555000,4.0633849500,3.9653539500,4.0388772000,58657700,482265728.0000,2
2013-08-12,20130812140000000,sh.600000,4.0388772000,4.0535818500,4.0290741000,4.0437787500,15493800,127804096.0000,2
2013-08-12,20130812150000000,sh.600000,4.0388772000,4.0780896000,4.0388772000,4.0731880500,34085600,282510144.0000,2
2013-08-13,20130813103000000,sh.600000,4.0682865000,4.1320066500,4.0535818500,4.0584834000,49337600,412454628.0000,2
2013-08-13,20130813113000000,sh.600000,4.0584834000,4.0878927000,4.0584834000,4.0780896000,13302400,110513248.0000,2
2013-08-13,20130813140000000,sh.600000,4.0780896000,4.1025973500,4.0682865000,4.0976958000,14773900,123121920.0000,2
2013-08-13,20130813150000000,sh.600000,4.0976958000,4.1271051000,4.0829911500,4.1271051000,41258700,345724352.0000,2
2013-08-14,20130814103000000,sh.600000,4.1369082000,4.1810221500,4.1173020000,4.1271051000,53641700,453726336.0000,2
2013-08-14,20130814113000000,sh.600000,4.1222035500,4.1418097500,4.1074989000,4.1173020000,22244600,187114880.0000,2
2013-08-14,20130814140000000,sh.600000,4.1124004500,4.1271051000,4.0927942500,4.1173020000,17097500,143384768.0000,2
2013-08-14,20130814150000000,sh.600000,4.1173020000,4.1222035500,4.0682865000,4.0731880500,28919900,241672640.0000,2
2013-08-15,20130815103000000,sh.600000,4.0731880500,4.1025973500,4.0633849500,4.1025973500,18052500,150315200.0000,2
2013-08-15,20130815113000000,sh.600000,4.1025973500,4.1025973500,4.0682865000,4.0780896000,11345800,94479616.0000,2
2013-08-15,20130815140000000,sh.600000,4.0829911500,4.0829911500,4.0535818500,4.0535818500,14037500,116409216.0000,2
2013-08-15,20130815150000000,sh.600000,4.0535818500,4.0682865000,4.0192710000,4.0290741000,23699000,195343104.0000,2
2013-08-16,20130816103000000,sh.600000,4.0045663500,4.0388772000,3.9947632500,4.0094679000,22613100,185079424.0000,2
2013-08-16,20130816113000000,sh.600000,4.0045663500,4.4310012000,3.9996648000,4.3133640000,111796700,964046192.0000,2
2013-08-16,20130816140000000,sh.600000,4.3133640000,4.3133640000,4.0584834000,4.1074989000,94078700,802611712.0000,2
2013-08-16,20130816150000000,sh.600000,4.1074989000,4.1271051000,4.0633849500,4.0731880500,36224100,302558720.0000,2
2013-08-19,20130819103000000,sh.600000,4.0388772000,4.0682865000,4.0339756500,4.0584834000,29138400,240768784.0000,2
2013-08-19,20130819113000000,sh.600000,4.0535818500,4.0682865000,4.0388772000,4.0633849500,12961800,107099440.0000,2
2013-08-19,20130819140000000,sh.600000,4.0633849500,4.1467113000,4.0584834000,4.1369082000,37093000,311516672.0000,2
2013-08-19,20130819150000000,sh.600000,4.1467113000,4.1663175000,4.1222035500,4.1418097500,45511600,385239872.0000,2
2013-08-20,20130820103000000,sh.600000,4.1271051000,4.1712190500,4.1124004500,4.1418097500,31933700,269703968.0000,2
2013-08-20,20130820113000000,sh.600000,4.1418097500,4.3035609000,4.1369082000,4.2251361000,68881900,594907808.0000,2
2013-08-20,20130820140000000,sh.600000,4.2251361000,4.2251361000,4.1565144000,4.1859237000,29251100,249444928.0000,2
2013-08-20,20130820150000000,sh.600000,4.1859237000,4.1908252500,4.1418097500,4.1712190500,23539000,200005248.0000,2
2013-08-21,20130821103000000,sh.600000,4.1810221500,4.1957268000,4.1124004500,4.1222035500,30834300,260812688.0000,2
2013-08-21,20130821113000000,sh.600000,4.1173020000,4.1565144000,4.1124004500,4.1565144000,14088000,118690672.0000,2
2013-08-21,20130821140000000,sh.600000,4.1565144000,4.1565144000,4.1222035500,4.1369082000,7516400,63443136.0000,2
2013-08-21,20130821150000000,sh.600000,4.1369082000,4.1418097500,4.1025973500,4.1418097500,13293500,111886528.0000,2
2013-08-22,20130822103000000,sh.600000,4.1222035500,4.2202345500,4.1173020000,4.1761206000,27516100,234561616.0000,2
2013-08-22,20130822113000000,sh.600000,4.1810221500,4.1957268000,4.1516128500,4.1761206000,11960000,101910352.0000,2
2013-08-22,20130822140000000,sh.600000,4.1712190500,4.1761206000,4.1467113000,4.1663175000,7887900,66931264.0000,2
2013-08-22,20130822150000000,sh.600000,4.1663175000,4.1761206000,4.1320066500,4.1369082000,12962500,109622176.0000,2
2013-08-23,20130823103000000,sh.600000,4.1859237000,4.2300376500,4.1663175000,4.1761206000,45645300,391168256.0000,2
2013-08-23,20130823113000000,sh.600000,4.1761206000,4.2006283500,4.1663175000,4.1712190500,10036600,85689344.0000,2
2013-08-23,20130823140000000,sh.600000,4.1712190500,4.1810221500,4.0535818500,4.0976958000,36470700,305295424.0000,2
2013-08-23,20130823150000000,sh.600000,4.0976958000,4.1516128500,4.0780896000,4.1271051000,25377400,213356224.0000,2
2013-08-26,20130826103000000,sh.600000,4.1418097500,4.1859237000,4.1173020000,4.1859237000,24474000,207325904.0000,2
2013-08-26,20130826113000000,sh.600000,4.1859237000,4.2741516000,4.1859237000,4.2496438500,69582700,601791152.0000,2
2013-08-26,20130826140000000,sh.600000,4.2545454000,4.2790531500,4.2398407500,4.2594469500,23610900,205274304.0000,2
2013-08-26,20130826150000000,sh.600000,4.2545454000,4.3035609000,4.2398407500,4.2839547000,44052500,384656704.0000,2
2013-08-27,20130827103000000,sh.600000,4.2888562500,4.4310012000,4.2692500500,4.3672810500,126289500,1126834688.0000,2
2013-08-27,20130827113000000,sh.600000,4.3672810500,4.3770841500,4.3231671000,4.3378717500,37391600,331641856.0000,2
2013-08-27,20130827140000000,sh.600000,4.3378717500,4.3721826000,4.3182655500,4.3721826000,26444500,234350208.0000,2
2013-08-27,20130827150000000,sh.600000,4.3770841500,4.3966903500,4.3574779500,4.3868872500,34547300,308855424.0000,2
2013-08-28,20130828103000000,sh.600000,4.3525764000,4.3819857000,4.3133640000,4.3378717500,50453900,446782752.0000,2
2013-08-28,20130828113000000,sh.600000,4.3378717500,4.4800167000,4.3231671000,4.4408043000,70695300,636169568.0000,2
2013-08-28,20130828140000000,sh.600000,4.4457058500,4.4800167000,4.4310012000,4.4702136000,75869900,690108288.0000,2
2013-08-28,20130828150000000,sh.600000,4.4702136000,4.4751151500,4.4015919000,4.4113950000,46555900,421763328.0000,2
2013-08-29,20130829103000000,sh.600000,4.4653120500,4.5143275500,4.3721826000,4.3819857000,83147500,754830080.0000,2
2013-08-29,20130829113000000,sh.600000,4.3819857000,4.4064934500,4.3427733000,4.3770841500,26640700,237804928.0000,2
2013-08-29,20130829140000000,sh.600000,4.3672810500,4.3917888000,4.3525764000,4.3672810500,12901500,115152256.0000,2
2013-08-29,20130829150000000,sh.600000,4.3623795000,4.4015919000,4.3427733000,4.3721826000,23807300,212251904.0000,2
2013-08-30,20130830103000000,sh.600000,4.3427733000,4.4310012000,4.2937578000,4.4113950000,46528900,412450336.0000,2
2013-08-30,20130830113000000,sh.600000,4.4064934500,4.4113950000,4.3574779500,4.3721826000,15062800,134591072.0000,2
2013-08-30,20130830140000000,sh.600000,4.3721826000,4.4359027500,4.3672810500,4.3966903500,37653400,338554432.0000,2
2013-08-30,20130830150000000,sh.600000,4.3917888000,4.4113950000,4.3378717500,4.4064934500,29898300,266930496.0000,2
2013-09-02,20130902103000000,sh.600000,4.4653120500,4.5339337500,4.4211981000,4.4359027500,73551600,671187328.0000,2
2013-09-02,20130902113000000,sh.600000,4.4359027500,4.4408043000,4.3868872500,4.4359027500,21627000,195021952.0000,2
2013-09-02,20130902140000000,sh.600000,4.4359027500,4.4604105000,4.4162965500,4.4359027500,21746500,196931584.0000,2
2013-09-02,20130902150000000,sh.600000,4.4310012000,4.4408043000,4.3868872500,4.3966903500,24311800,218664192.0000,2
2013-09-03,20130903103000000,sh.600000,4.3917888000,4.4604105000,4.3623795000,4.4359027500,52095500,468712288.0000,2
2013-09-03,20130903113000000,sh.600000,4.4310012000,4.4506074000,4.4211981000,4.4260996500,23892900,216206624.0000,2
2013-09-03,20130903140000000,sh.600000,4.4260996500,4.4653120500,4.4260996500,4.4457058500,31634800,286940928.0000,2
2013-09-03,20130903150000000,sh.600000,4.4506074000,4.4702136000,4.4310012000,4.4555089500,32760500,297496064.0000,2
2013-09-04,20130904103000000,sh.600000,4.4310012000,4.5290322000,4.4260996500,4.4996229000,67107000,615512702.0000,2
2013-09-04,20130904113000000,sh.600000,4.4996229000,4.5094260000,4.4751151500,4.4849182500,26418400,242006144.0000,2
2013-09-04,20130904140000000,sh.600000,4.4849182500,4.5094260000,4.4800167000,4.4898198000,26622500,244107648.0000,2
2013-09-04,20130904150000000,sh.600000,4.4849182500,4.4898198000,4.4653120500,4.4800167000,22302200,203672960.0000,2
2013-09-05,20130905103000000,sh.600000,4.5045244500,4.5045244500,4.4408043000,4.4506074000,32129900,292857408.0000,2
2013-09-05,20130905113000000,sh.600000,4.4457058500,4.4947213500,4.4408043000,4.4702136000,23847600,217366432.0000,2
2013-09-05,20130905140000000,sh.600000,4.4751151500,4.4800167000,4.4408043000,4.4653120500,15896300,144549408.0000,2
2013-09-05,20130905150000000,sh.600000,4.4653120500,4.4996229000,4.4555089500,4.4751151500,21670600,198059840.0000,2
2013-09-06,20130906103000000,sh.600000,4.4849182500,4.5486384000,4.4800167000,4.5094260000,58376700,538415036.0000,2
2013-09-06,20130906113000000,sh.600000,4.5094260000,4.5290322000,4.4898198000,4.5192291000,15641700,143867712.0000,2
2013-09-06,20130906140000000,sh.600000,4.5192291000,4.8280267500,4.5094260000,4.7348973000,150431500,1433499776.0000,2
2013-09-06,20130906150000000,sh.600000,4.7299957500,4.7643066000,4.6613740500,4.6907833500,76565200,734309760.0000,2
2013-09-09,20130909103000000,sh.600000,5.0387934000,5.1613321500,4.9995810000,5.1613321500,529132900,5531866112.0000,2
2013-09-09,20130909113000000,sh.600000,5.1613321500,5.1613321500,5.1613321500,5.1613321500,25577900,269336064.0000,2
2013-09-09,20130909140000000,sh.600000,5.1613321500,5.1613321500,5.1613321500,5.1613321500,18486900,194666496.0000,2
2013-09-09,20130909150000000,sh.600000,5.1613321500,5.1613321500,5.1613321500,5.1613321500,6991500,73620992.0000,2
2013-09-10,20130910103000000,sh.600000,5.3917050000,5.6269794000,5.3573941500,5.4799329000,645730500,7220811776.0000,2
2013-09-10,20130910113000000,sh.600000,5.4848344500,5.4848344500,5.3083786500,5.3475910500,192081300,2115090432.0000,2
2013-09-10,20130910140000000,sh.600000,5.3475910500,5.4554251500,5.2838709000,5.3524926000,164803500,1804090368.0000,2
2013-09-10,20130910150000000,sh.600000,5.3524926000,5.5926685500,5.3475910500,5.5877670000,195408800,2188937216.0000,2
2013-09-11,20130911103000000,sh.600000,5.4946375500,5.6171763000,5.4897360000,5.5387515000,257014900,2909649152.0000,2
2013-09-11,20130911113000000,sh.600000,5.5387515000,5.5975701000,5.5044406500,5.5828654500,117682700,1332513024.0000,2
2013-09-11,20130911140000000,sh.600000,5.5828654500,5.6220778500,5.5387515000,5.5436530500,107879200,1228156928.0000,2
2013-09-11,20130911150000000,sh.600000,5.5387515000,5.5534561500,5.4995391000,5.5240468500,120974200,1364197376.0000,2
2013-09-12,20130912103000000,sh.600000,5.5387515000,5.5632592500,5.4750313500,5.5240468500,127496000,1436289024.0000,2
2013-09-12,20130912113000000,sh.600000,5.5289484000,5.9798910000,5.5240468500,5.9700879000,379987800,4460776960.0000,2
2013-09-12,20130912140000000,sh.600000,5.9994972000,6.0779220000,5.9798910000,6.0387096000,369734700,4570846720.0000,2
2013-09-12,20130912150000000,sh.600000,6.0338080500,6.0779220000,5.9504817000,6.0043987500,164309000,2030267392.0000,2
